,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
47,20000,6,19694570,21,20,182,862,27,0,8.57557111210765,10.591514705119518,292,0,42.00350435874884,84.92315830804053,53.184776034771225,2.130251805794102,482581.1793829261,1204995.0357181286,5022704,9,19694408,973114.8607266048,1840842.3253407888,5022704,31,19694528,1014385.3133779392,1612176.7987036617,5036889,322,0,0,0,0,687,678,1.0785665551770292,1.0516852506170633,0,292,24.386698827487884,60.955541937423206,3715.7535228234574,2,2,0,24,40,0,0,0,0,24.969595510314058,8.57557111210765,42.00350435874884,0,0,0,506,10,1114,3,30,2,143,29200,227,9,32,5211282.088878661,553633.3068711646,5602759,4819804,5022659.459918741,63.91945559721648,5022704,5022614,DNP3_Stealthy
48,80,6,148,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13422.94951469126,148.99855865101404,0.0,148,148,148,148.99855865101404,0.0,148,148,0,0.0,0.0,0,0,0,0,0,0,40,0,13422.94951469126,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
49,443,6,20204035,11,12,2008,4426,1078,0,182.5454545,315.1251699,1460,0,368.8333333,539.7120164,318.4512401,1.138386466,918365.2273,4243362.122,19900000,2,287209,28720.9,30667.04834,84173,49,20200000,1832485.0,6009716.502,20000000,2,0,0,0,0,232,252,0.544445701,0.593940765,0,1460,268.0833333,440.9169217,194407.7319,0,0,1,1,0,0,0,1,1,279.7391304,182.5454545,368.8333333,0,0,0,0,0,0,11,2008,12,4426,8192,7856,6,20,287209.0,0.0,287209,287209,19900000.0,0.0,19900000,19900000,RT
50,20000,6,1368,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,377923.976608187,2923.97660818713,456.0,331.113273669299,782,120,1368,456.0,331.113273669299,782,120,0,0.0,0.0,0,0,0,0,0,0,136,0,2923.97660818713,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
51,20000,6,5757100,16,12,129,732,27,0,8.0625,11.1562762604733,292,0,61.0,108.808422133917,149.55445858841162,4.863559628891428,213225.94172612316,960048.8121730336,4976216,23,5756934,383795.6284403553,1281242.957359283,4976216,282,5757056,523368.7660550302,1502016.6690788474,5014506,267,0,0,0,0,520,392,2.779176930795102,2.0843826980963263,0,292,29.6896551724138,73.734128291293,5436.72167487685,2,2,0,14,27,0,0,0,0,30.75,8.0625,61.0,0,0,0,826,12,9219,16,129,12,732,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52,2638,6,12407596,5,0,42,0,42,0,8.455494553802469,18.90706060568157,0,0,0.0,0.0,3.3998809790780795,0.402989410414621,3101899.041749449,3712959.210067957,7402216,28,12407596,3101899.041749449,3712959.210067957,7402216,28,0,0.0,0.0,0,0,0,0,0,0,168,0,0.402989410414621,0.0,0,42,7.046245461502056,17.25970598308182,354.8383733046708,1,1,0,1,4,0,0,0,0,8.455494553802469,8.455494553802469,0.0,0,0,0,0,0,0,2,20,0,0,64240,0,1,32,253.85721721819488,0.0,253,253,6203671.1548902895,1694999.681033042,7402216,5005125,Scanning
53,80,6,5343516,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7485714921111057,1781172.0880846984,2982739.326613551,5224659,93,5343516,2671758.132127043,3610348.208552744,5224659,118856,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5614286190560508,0.1871428730504979,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
54,20000,6,47843786,32,20,273,868,27,0,8.53125,10.1122231211348,292,0,43.4,85.6937017890801,23.84844673500486,1.0868704909905815,938113.4658613736,1938869.771296276,5016355,13,47843601,1543341.9875568394,2302207.007669028,5016355,284,47843745,2518091.893303316,2503298.402485096,5018098,220,0,0,0,0,1032,648,0.6688433790711256,0.4180271119194539,0,292,21.5283018867924,55.1451245399128,3040.98476052249,2,2,0,30,51,0,0,0,0,21.9423076923077,8.53125,43.4,0,0,0,826,12,9490,3,27,2,86,29200,227,14,32,638792.0010011061,1805145.750790856,5106299,459,5015282.811225636,772.6056369847062,5016355,5014317,Benign
55,20000,6,1105297,7,0,1034,0,517,0,147.714285714286,252.270168857196,0,0,0.0,0.0,935.495165552788,6.3331394186359,184216.166666667,449677.475974689,1102115,152,1105297,184216.166666667,449677.475974689,1102115,152,0,0.0,0.0,0,0,0,0,0,0,240,0,6.3331394186359,0.0,0,517,129.25,239.324495791205,57276.2142857143,1,2,0,2,5,0,0,0,0,147.714285714286,147.714285714286,0.0,0,0,0,0,0,0,7,1034,0,0,64240,0,2,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
56,3389,6,3119617,9,9,1222,1880,673,0,135.82506168219183,214.2584552739047,1173,0,208.8897188974179,412.55349122765006,993.904320410918,5.770002303204799,183506.9373421264,262302.69876853965,953178,10,3119617,389952.24185201846,390770.78390893055,1249371,42,2881283,360160.4037717052,294776.3265793584,953178,31622,0,0,0,0,192,204,2.8850011516023994,2.8850011516023994,0,1173,163.28594869558327,315.5762898877224,100665.36354110151,0,0,0,1,0,0,0,0,1,172.35739028977915,135.82506168219183,208.8897188974179,0,0,0,0,0,0,9,1222,9,1880,8192,62859,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57,80,6,9134,3,4,311,935,311,0,103.6666667,179.5559337,935,0,233.75,467.5,136413.4005,766.3674184,1522.333333,3011.799108,7590,4,7851,3925.5,5182.385599,7590,261,9130,3043.333333,4209.397146,7851,20,0,0,0,0,72,92,328.4431793,437.9242391,0,935,155.75,333.1412184,110983.0714,0,0,1,1,0,0,0,1,1,178.0,103.6666667,233.75,0,0,0,0,0,0,3,311,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
58,20000,6,265,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,452208.7593253744,11305.218983134346,132.68251897980974,167.3261863245744,251,14,265,265.3650379596195,0.0,265,265,0,0.0,0.0,0,0,0,0,0,0,40,24,7536.812655422914,3768.406327711457,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
59,2638,6,13889882,5,0,69,0,69,0,13.85168599752291,30.97331149344323,0,0,0.0,0.0,4.984646722547231,0.3599748294197331,3472470.722279697,4310883.708153324,8884223,18,13889882,3472470.722279697,4310883.708153324,8884223,18,0,0.0,0.0,0,0,0,0,0,0,168,0,0.3599748294197331,0.0,0,69,11.54307166460244,28.274635642654744,850.2397713756104,1,1,0,1,4,0,0,0,0,13.85168599752291,13.85168599752291,0.0,0,0,0,0,0,0,2,34,0,0,64240,0,1,32,275.11653627191333,0.0,275,275,6944803.886291258,2742753.1109056296,8884223,5005384,Scanning
60,2638,6,15863793,5,0,85,0,85,0,17.056884535447303,38.14035330562511,0,0,0.0,0.0,5.367690429739451,0.3151867053852827,3965948.328971399,5165231.652387203,10858146,22,15863793,3965948.328971399,5165231.652387203,10858146,22,0,0.0,0.0,0,0,0,0,0,0,168,0,0.3151867053852827,0.0,0,85,14.214070446206062,34.817219761179295,1472.923965565872,1,1,0,1,4,0,0,0,0,17.056884535447303,17.056884535447303,0.0,0,0,0,0,0,0,2,42,0,0,64240,0,1,32,245.56171766642643,0.0,245,245,7931773.877083964,4138515.449766475,10858146,5005401,Scanning
61,20000,6,6813311,7,0,1034,0,517,0,147.714285714286,252.270168857196,0,0,0.0,0.0,151.76176338772848,1.0274007192592824,1135551.8430743674,2779073.883233553,6808311,120,6813311,1135551.8430743674,2779073.883233553,6808311,120,0,0.0,0.0,0,0,0,0,0,0,240,0,1.0274007192592824,0.0,0,517,129.25,239.324495791205,57276.2142857143,1,2,0,2,5,0,0,0,0,147.714285714286,147.714285714286,0.0,0,0,0,0,0,0,7,1034,0,0,64240,0,2,32,4699.928648988993,0.0,4699,4699,6808311.166302891,0.0,6808311,6808311,Scanning
62,53,17,37550,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,2716.3781624501,53.2623169108,37550.0,0.0,37550,37550,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,26.6311584554,26.6311584554,43,59,48.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
63,443,6,115768697,19,16,1508,800,898,0,79.36842105,230.6486531,640,0,50.0,162.3165631,19.93630454,0.302326975,3404961.676,4724271.24,10000000,11,116000000,6431594.278,4780664.105,10000000,14,110000000,7348055.8,4579734.103,10000000,180,0,0,0,0,392,464,0.164120358,0.138206617,0,898,64.11111111,197.4478271,38985.64444,0,0,1,1,0,0,0,1,0,65.94285714,79.36842105,50.0,0,0,0,0,0,0,19,1508,16,800,8192,63,15,20,19145.0,26978.06238,104810,11200,9628245.25,1288571.441,10000000,5536662,RT
64,80,6,5006132,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.75255373969483,1.598040029650163,715161.7933061601,1864923.947145974,4944128,16,62003,20667.915869940814,34660.44763312998,60688,380,5006109,1668703.1632515476,2887300.8012290737,5002670,1309,0,0,0,0,92,92,0.7990200148250814,0.7990200148250814,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
65,80,6,1321,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,491294.473883422,5299.0158970477,220.1666666667,254.8281120023,709,0,430,215.0,118.7939392393,299,131,1077,359.0,354.5856737095,709,0,0,0,0,0,72,92,2271.0068130204,3028.0090840273,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
66,2638,6,12743911,5,0,42,0,42,0,8.501943358471697,19.010923290395542,0,0,0.0,0.0,3.335978848458436,0.3923459392910247,3185977.8890763973,3844763.059056762,7740733,30,12743911,3185977.8890763973,3844763.059056762,7740733,30,0,0.0,0.0,0,0,0,0,0,0,168,0,0.3923459392910247,0.0,0,42,7.084952798726414,17.354519208583277,301.64575188537725,1,1,0,1,4,0,0,0,0,8.501943358471697,8.501943358471697,0.0,0,0,0,0,0,0,2,21,0,0,64240,0,1,32,254.3203776101887,0.0,254,254,6371828.617963989,1935923.876809072,7740733,5002923,Scanning
67,20000,6,26021781,23,23,198,885,27,0,8.60869565217391,10.4435240065741,292,0,37.63159108703848,80.01269053061071,41.668013747743245,1.7908082913015395,571838.9034996611,1357755.928939039,5025276,8,26021606,1182800.3039524814,2002548.2942890308,5025276,8,26021744,1156531.068782369,1774036.034047165,5041560,183,0,0,0,0,744,772,0.8849162661108902,0.905892025190651,0,292,22.789040778784027,58.07406943459358,3372.667118826975,2,2,0,27,45,0,0,0,1,23.27894356935097,8.60869565217391,37.63159108703848,0,0,0,480,10,448,3,28,3,126,29200,227,10,32,5227984.021598329,0.0,5227984,5227984,5025276.064434195,0.0,5025276,5025276,DNP3_Stealthy
68,20000,6,2215141,7,0,1034,0,517,0,147.714285714286,252.270168857196,0,0,0.0,0.0,466.7873485785902,3.160069090957569,369190.2453378417,903898.568302845,2214265,114,2215141,369190.2453378417,903898.568302845,2214265,114,0,0.0,0.0,0,0,0,0,0,0,240,0,3.160069090957569,0.0,0,517,129.25,239.324495791205,57276.2142857143,1,2,0,2,5,0,0,0,0,147.714285714286,147.714285714286,0.0,0,0,0,0,0,0,7,1034,0,0,64240,0,2,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
69,80,6,25091,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,79.70985612,25091.0,0.0,25091,25091,25091,25091.0,0.0,25091,25091,0,0.0,0.0,0,0,0,0,0,0,40,0,79.70985612,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
70,20000,6,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,103868.36313029738,19.2782615555057,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,51934.1815651486,51934.1815651486,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,65535,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
71,445,6,10111548,4,0,106,0,106,0,26.5,53.0,0,0,0.0,0.0,10.483063698136128,0.3955873093636281,3370516.123067785,5793680.796541735,10060418,237,10111548,3370516.123067785,5793680.796541735,10060418,237,0,0.0,0.0,0,0,0,0,0,0,136,0,0.3955873093636281,0.0,0,106,21.2,47.4046411229955,2247.2,1,1,0,1,3,0,0,0,0,26.5,26.5,0.0,0,0,0,0,0,0,4,106,0,0,64240,0,1,32,51129.84875736498,0.0,51129,51129,10060418.520445986,0.0,10060418,10060418,Scanning
72,20000,6,474,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,1090717.29957806,8438.81856540085,158.0,27.603918875831265,184,129,474,158.0,27.603918875831265,184,129,0,0.0,0.0,0,0,0,0,0,0,136,0,8438.81856540085,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
73,80,6,5008292,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6655553563498,1.5973509335173086,715470.2949149108,1868724.0007181345,4953115,15,55176,18392.307231057825,30962.89653313801,54144,364,5008268,1669422.9586997775,2888810.018455879,5005133,1024,0,0,0,0,92,92,0.7986754667586543,0.7986754667586543,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
74,20000,6,587,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,880749.574105622,6814.31005110733,195.666666666667,87.99624936975373,291,117,587,195.666666666667,87.99624936975373,291,117,0,0.0,0.0,0,0,0,0,0,0,136,0,6814.31005110733,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
75,20000,6,11858540,20,14,171,766,27,0,8.55,11.1093843687502,292,0,54.7142857142857,101.356513639444,79.03388982749522,2.867825244540915,359349.7100830131,1205905.738994371,4997936,15,11858378,624125.1815125124,1552682.6010331183,4997936,282,11858502,912192.4955644932,1833896.071283114,5017436,225,0,0,0,0,648,456,1.6869560262005383,1.1808692183403762,0,292,26.7714285714286,67.3411358044143,4534.82857142857,2,2,0,18,33,0,0,0,0,27.5588235294118,8.55,54.7142857142857,0,0,0,451,8,2839,6,57,4,255,29200,227,8,32,2544281.5294979988,0.0,2544281,2544281,2500388.921780683,0.0,2500388,2500388,DNP3_Stealthy
76,20000,6,267,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,447794.8580603253,11194.871451508156,133.9899630693141,166.89139472352565,252,15,267,267.9799261386282,0.0,267,267,0,0.0,0.0,0,0,0,0,0,0,40,24,7463.247634338752,3731.623817169376,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
77,445,6,312975,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.780559863893757,104325.12002013063,180631.85636624045,312900,0,312975,156487.68003019594,221305.6571242264,312974,0,0,0.0,0.0,0,0,0,0,0,0,72,32,9.585419897894049,3.1951399659946267,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
78,80,6,16238,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,123.1678778,16238.0,0.0,16238,16238,16238,16238.0,0.0,16238,16238,0,0.0,0.0,0,0,0,0,0,0,40,0,123.1678778,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
79,80,6,56772411,203,104,56330,190005,680,0,277.4876847291,292.8687801257,1935,0,1826.9788683131485,320.46024797099454,4339.005661601075,5.407556379916115,185530.7571930868,362690.8942325077,1017922,19,56770193,281040.5608337098,415493.9770902457,1017922,386,56772386,551188.2203988784,439092.2175354476,1020505,44,0,0,0,0,4072,2092,3.575680603024993,1.8318757769510077,0,1935,799.7915659239504,794.2252898962951,630793.8111646619,0,0,1,1,0,0,0,1,0,802.396750177723,277.4876847291,1826.9788683131485,0,0,0,0,0,0,203,56330,104,190005,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
80,80,6,2129,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,591827.1489,3287.928605,354.8333333,498.5488609,1286,9,1820,910.0,531.7442995,1286,534,2119,706.3333333,969.969759,1819,39,0,0,0,0,72,92,1409.112259,1878.816346,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180.0,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
81,20000,6,11707845,20,14,171,766,27,0,8.550388168231043,11.107652404032244,292,0,54.69042877157787,101.32612465304904,80.10851652507867,2.907893096880328,354416.9434696423,1196149.3848820664,5016802,13,11707678,615466.6118632602,1540647.7998314495,5016802,281,11707804,899803.4425858851,1820668.917708664,5017543,224,0,0,0,0,648,456,1.710671414890114,1.197221681990213,0,292,26.76011364585007,67.31634061145192,4531.553892520416,2,2,0,18,33,0,0,0,0,27.546597018675705,8.550388168231043,54.69042877157787,0,0,0,454,8,2623,5,56,3,254,29200,227,8,32,5152497.142019264,0.0,5152497,5152497,5016802.929147568,0.0,5016802,5016802,DNP3_Stealthy
82,2638,6,12318389,5,0,19,0,19,0,3.827021777911439,8.55748084678207,0,0,0.0,0.0,1.5532052915507122,0.405897651461933,3079597.2929223394,3678592.5716797286,7313042,31,12318389,3079597.2929223394,3678592.5716797286,7313042,31,0,0.0,0.0,0,0,0,0,0,0,168,0,0.405897651461933,0.0,0,19,3.189184814926198,7.811875492001589,61.75657741197416,1,1,0,1,4,0,0,0,0,3.827021777911439,3.827021777911439,0.0,0,0,0,0,0,0,2,9,0,0,64240,0,1,32,232.63234844658305,0.0,232,232,6159078.269670456,1631952.5173035287,7313042,5005113,Scanning
83,80,6,1563,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1279.590531,1563.0,0.0,1563,1563,1563,1563.0,0.0,1563,1563,0,0.0,0.0,0,0,0,0,0,0,40,0,1279.590531,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
84,53,17,35257,2,2,76,131,38,38,38.48568705661599,0.0,65,65,65.73148847544483,0.0,5911.642450958364,113.4528257467544,11752.33924911434,19626.07963539136,34414,336,34750,34750.68015248295,0.0,34750,34750,34920,34920.70877836972,0.0,34920,34920,0,0,0,0,16,16,56.72641287342721,56.72641287342721,38,65,49.38400762414752,14.92314003442835,238.73954043113537,0,0,0,0,0,0,0,0,1,61.7300095301844,38.48568705661599,65.73148847544483,0,0,0,0,0,0,2,76,2,131,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
85,80,6,5082567,4,4,545,466,545,0,136.33635846006956,272.6727169201391,466,0,116.50884822764552,233.01769645529103,198.713050367937,1.574726666408799,726081.0792129091,1863238.5072522792,4949866,18,132700,44233.52989181841,62156.53120094389,115125,388,5082546,1694182.1296115003,2867858.9606681354,5004770,3483,0,0,0,0,92,92,0.7873633331658643,0.7873633331658643,0,647,112.37564741675206,234.3644475804156,55591.59444706501,0,0,1,1,0,0,0,1,1,126.42260334385752,136.33635846006956,116.50884822764552,0,0,0,0,0,0,4,545,4,466,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
86,2638,6,14970964,5,0,16,0,16,0,3.214626901457475,7.1881242739584295,0,0,0.0,0.0,1.0429492649662242,0.3341316258654954,3742741.1729981103,4722115.599073204,9778382,101,14970964,3742741.1729981103,4722115.599073204,9778382,101,0,0.0,0.0,0,0,0,0,0,0,168,0,0.3341316258654954,0.0,0,16,2.6788557512145648,6.561829684995793,127.84900786781282,1,1,0,1,4,0,0,0,0,3.214626901457475,3.214626901457475,0.0,0,0,0,0,0,0,2,7,0,0,64240,0,1,32,4743.908329605001,0.0,4743,4743,7483110.391831418,3246004.4480950814,9778382,5187838,Scanning
87,20000,6,47662100,32,28,282,964,27,0,8.721224427453858,10.038341253317062,292,0,33.778775820378435,72.84935490016912,26.41219072551784,1.287554466342741,792255.3657314129,1676283.7058575084,5020763,12,47661922,1513910.4123899303,2219396.1077176086,5020763,12,47662061,1722418.4298466109,2151149.5765260328,5037279,181,0,0,0,0,1044,935,0.6833233732464045,0.6042310930963396,0,292,20.146537522888,51.16006907996783,2619.052173635944,2,2,0,36,60,0,0,0,0,20.47821571599232,8.721224427453858,33.778775820378435,0,0,0,480,10,460,2,24,2,82,29200,227,14,32,1375115.6595117766,2525780.272758268,5928157,15333,5016647.442179327,2160.563955706694,5020763,5014991,DNP3_Stealthy
88,80,6,5841,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,342.4071221,5841.0,0.0,5841,5841,5841,5841.0,0.0,5841,5841,0,0.0,0.0,0,0,0,0,0,0,40,0,342.4071221,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
89,0,0,119969121,600,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.003036868806016,200212.7259821644,6207.140852724409,201473,94317,119969121,200212.7259821644,6207.140852724409,201473,94317,0,0.0,0.0,0,0,0,0,0,0,0,0,5.003036868806016,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
90,20000,6,526,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,227900.91970770905,5697.522992692721,263.3248505721476,358.8823792015349,517,9,526,526.6497011442951,0.0,526,526,0,0.0,0.0,0,0,0,0,0,0,40,24,3798.3486617951503,1899.17433089757,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
91,20000,6,11847138,20,14,171,766,27,0,8.55,11.1093843687502,292,0,54.7142857142857,101.356513639444,79.10710624941507,2.870481977033209,359004.20607979933,1165071.0016902846,5015173,15,11846976,623525.0700976679,1496334.41750729,5015173,448,11847095,911315.075208267,1762006.682245212,5015905,230,0,0,0,0,648,456,1.6885188100195323,1.1819631670136763,0,292,26.7714285714286,67.3411358044143,4534.82857142857,2,2,0,18,33,0,0,0,0,27.5588235294118,8.55,54.7142857142857,0,0,0,451,8,1318,6,57,4,255,29200,227,8,32,5109285.435567508,0.0,5109285,5109285,5015173.950620977,0.0,5015173,5015173,DNP3_Stealthy
92,53,17,300,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,320000.0,6666.6666666667,300.0,0.0,300,300,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3333.3333333333,3333.3333333333,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
93,20000,6,277,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7208.944216088334,277.58012781212983,0.0,277,277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3604.4721080442055,3604.4721080442055,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
94,20000,6,259,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,463320.463320463,11583.0115830116,129.5,170.8638253586346,250,8,259,259.0,0.0,259,259,0,0.0,0.0,0,0,0,0,0,0,40,24,7722.00772200772,3861.00386100386,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
